rating	title	text	sentiment
10	legendary 🔥🔥🔥	Piece of art Very cool, I recommend it to everyone 🔥🔥❤	1
10	One of the best ever	Got excited. Thank you and waiting for the season 5.	1
10	ONE OF THE BEST TV SHOW I EVER SEEN	I love the money heist tv show it is completely different in robbery and existing the plan and I love so much	1
10	Must Watch for this generation, trend setter	Best series in recent times 😍love the way it reveals the suspense, makes you sit in the edge of the seat while watching, worth my time	1
10	I am missing them now	Finished back to back all episodes in 4 days.. Was not ready to leave and was feeling like I am one of heist member..missing them drastically..what I will watch tonight :(m	1
10	Engaging	Must watch web series one of my favourite Create emotions for characters	1
10	The best series i have ever seen	This is the best series i have seeen in my life in the series everything is perfect	1
10	Need new episodes daily!!	What an awesome series!! Excellent, exceptional and better than any crime thriller i have ever seen in TV history. Marvellous story and scenes. Goosebumps in every season. 10 on 10	1
10	Wow	"What a great series Best in this Genre.

Must watch."	1
1	One of the stupidest TV shows I've ever seen.	One of the stupidest TV shows I've ever seen. I don't understand how heroes can behave so stupidly.	0
2	Entertaining but utterly stupid	Entertaining unless you think about logic and the behaviour of the characters. I wish I would get a dollar for every time the gangsters pointed the gun at each other. Sometimes I thought, shoot at last and redeem myself from one of these idiots.	0
8	Mind blowing until the 3rd & 4th season come.	The thrill that produce the first 2 seasons are pieces of sublime. Then average 3rd season came, as it can't compete the 1st two seasons with it's moderate direction. Then the worst one, the fourth season. I think that's the exaggerated bad extension of a well finished series.	1
1	PREDICTABLE, VERY PREDICTABLE	There are two shows I started & couldn't go through due to its obnoxious predictability. This show & Blacklist.	0
2	No Realistic	"Stupid tv serious 😂 I feel so sorry on ""Spain Police"" * The head of police department sleeping with stranger who doesnt know much when country is in such a critical situation. 😂 * Most funny thing i noticed is in season 3, ""Tokyo"" is going directly and speak (without any face cover or mask) with the governor of the bank of spain when she already been identified as ""most wanted"" around the world. But no one recognize her face 😂 MONEY HEIST COULD HAVE BEEN A GREAT TV SERIES UNLESS THEY INSULT FOR THEIR OWN POLICE 😂"	0
1	This 1 is for season 4	Season 1,2 & 3 were a blast.. I would give 11 out of 12. But season 4 is a total cartoonish.	0
2	Dont be fooled by rating	The idea was great. My expectation was high. But implementation... such a disgrace. too pity	0
10	Just wow	Awesome webseries ! The acting , story , action , romance everything is awesome you just can't stop watching this web series, in every movement there is a new twist, professor, Tokyo , Nairobi and Denver is just awesome. Loved the show in netflix.	1
10	My only medium of passing time.	Yes,its true that the story and some conversations get a bit lengthy during times but its worth watching and is excellently executed.I love this series and its been my only medium of passing time during this lockdown.	1
9	Amazing Spanish Drama	I would Rate both season 1 and 2 is 9/10 The last episode in season is outstanding No words to describe....!	1
8	Only watched seasons 1 and 2 due to reviews here	Can't understand all the hate tbh, it's a bit slow paced and sometimes a touch silly but it's a great story with some interesting characters and a satisfying ending. What more can you ask for.	1
1	Boring, violent and realistic... A soap opera for teenagers	The original idea is OK, however, it looks more of a bad soap oepra for teenagers. I found it quite irrealistic...	0
10	Ultimate Strategies for Heist	Mannerism of each and every role has been crafted. Salute to Director and Art director. I was amazed with Camera work in the complete series. Music adds the lot of value to Series which is the biggest advantage i would say. Pre-planned and back up plan for back up plans which was amazing skill of professor. Everytime when critical time comes story goes back to flashback where how it got reminded and implanted in team is an amazing art of work. All 4 Seasons are equal and thrilled everytime.	1
